 caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaassssssssssplatform,product_id,rating,comment,Quality,Price,Delivery,Service,cleaned_comment
tiki,99958075,5,"Hàng đẹp, chất lượng vải mát, nhìn xịn. Nhưng shop giao nhầm size rồi, giờ làm sao đây shop ơi.",2,-1,1,-1,"hàng đẹp , chất_lượng vải mát , nhìn xịn . nhưng cửa_hàng giao hàng nhầm size rồi , giờ làm_sao đây cửa_hàng ơi ."
tiki,99958075,5,nhận được quần shop ok lắm,2,-1,-1,-1,nhận được quần cửa_hàng tốt lắm
tiki,99958075,5,"Đóng gói tốt, Chất liệu mát, mặc không bị nhăn. sẽ mua thêm vài chiếc để thay đổi :)",2,-1,-1,-1,"đo ng go i tô tôi , châ tôi liê u ma tôi , mă c không bi nhăn . se mua thêm va i chiê c đê thay đô i"
tiki,99958075,4,"quần khá đẹp, form chưa chuẩn lắm nhưng có thể do dáng ông xã mình chưa đẹp :D",2,-1,-1,-1,"quần khá đẹp , form chưa chính hãng lắm nhưng có_thể do dáng ông_xã mình chưa đẹp d"
tiki,99958075,5,Sản phẩm rất ổn. TikiNow giao hàng đúng hẹn,2,-1,1,-1,sản_phẩm rất ổn . tikinow giao hàng hàng đúng hẹn
tiki,99958075,5,"Quần đẹp, đúng hàng, co giãn tốt.",2,-1,-1,-1,"quần đẹp , đúng hàng , co_giãn tốt ."
tiki,99958075,5,Vừa đẹp nhẹ tiện,2,-1,-1,-1,vừa đẹp nhẹ tiện
tiki,99958075,5,Tuyệt vời,2,-1,-1,-1,tuyệt_vời
tiki,99958075,5,"lần thứ 3 mua hàng của shop 5*, quần đẹp lắm shop mỗi tội lần này giao chậm mất 1 hôm.",1,-1,1,-1,"lâ n thư 3 mua ha ng cu a cửa_hàng 5 , quâ n đe_p lă mình cửa_hàng mô i tô i lâ n na y giao hàng châ mình mâ tôi 1 hôm ."
tiki,99958075,4,đặt M giao XXL,1,-1,1,-1,đặt mình giao hàng xxl
tiki,99958075,5,"Hàng may kỹ, đóng gói sang trọng. Đáng để dùng thử.",2,-1,2,-1,"hàng may kỹ , đóng_gói sang_trọng . đáng để dùng thử ."
tiki,99958075,5,"Chất lượng tốt như quảng cáo  , rất muốn ủng hộ hàng việt nam. tuyệt vời 5*",-1,-1,-1,-1,"châ tôi lươ ng tô tôi như qua ng ca o , râ tôi muô n u ng hô ha ng viê tôi nam . tuyê tôi vơ i 5"
tiki,99958075,5,"Shop giao hàng nhanh, quần đẹp",2,-1,2,-1,"cửa_hàng giao hàng hàng nhanh , quần đẹp"
tiki,99958075,5,"bán hàng có uy tín, sẽ ủng hộ",1,-1,-1,2,"bán hàng có uy_tín , sẽ ủng_hộ"
tiki,99958075,5,"chất liệu vải mịn, form chuẩn đẹp, mặc rất thích và thoải mái",2,-1,-1,-1,"chất_liệu vải mịn , form chính hãng đẹp , mặc rất thích và thoải_mái"
tiki,99958075,4,Sp ok,2,-1,-1,-1,sản_phẩm tốt
tiki,99958075,5,"Quần may đẹp, chắc chắn, vải dày nhưng mặc lại mát. Giao hàng, đóng gói khá nhanh 5*",2,-1,2,-1,"quâ n may đe_p , chă c chă n , va i da y nhưng mă c la i ma tôi . giao hàng ha ng , đo ng go i kha nhanh 5"
tiki,99958075,5,"quần mặc thoải mái, thoáng mát",-1,-1,-1,-1,"quần mặc thoải_mái , thoáng mát"
tiki,99958075,5,Quần như mô tả,-1,-1,-1,-1,quần như mô_tả
tiki,99958075,5,tốt,2,-1,-1,-1,tốt
tiki,99958075,5,"Vải tốt, mặc mát, phù hợp đi tập gym or mặc nhà. giao hanh",2,-1,1,-1,"vải tốt , mặc mát , phù_hợp đi tập gym or mặc nhà . giao hàng hanh"
tiki,99958075,5,chất lượng kém . do giá quá rẻ. quảng cáo hơi lố. chỉ may thì tuột ren bung hết.,0,2,-1,-1,chất_lượng kém . do giá quá rẻ . quảng_cáo hơi lố . chỉ may thì tuột ren bung hết .
tiki,99958075,5,"Hàng tốt,chất lượng",2,-1,-1,-1,"hàng tốt , chất_lượng"
tiki,99958075,5,"Hàng rất đẹp và đúng hàng hiệu, mỗi quần có 1 hộp riêng chuẩn chất lượng cao",2,0,-1,-1,"hàng rất đẹp và đúng hàng_hiệu , mỗi quần có 1 hộp riêng chính hãng chất_lượng cao"
tiki,99958075,5,"sản phẩm tốt, mặc mát, co dãn tốt, cực kì hài lòng",2,-1,-1,-1,"sản_phẩm tốt , mặc mát , co_dãn tốt , cực_kì hài_lòng"
tiki,99958075,4,không vừa. chất liệu quần gió thì đung mỏng,0,-1,-1,-1,không vừa . chất_liệu quần gió thì đung mỏng
tiki,99958075,5,Giao hàng nhanh. Gói hàng cẩn thận. Mặc mát. Chắc chắn sẽ mua tiếp ^^,2,-1,2,-1,giao hàng hàng nhanh . gói hàng cẩn_thận . mặc mát . chắc_chắn sẽ mua tiếp
tiki,99958075,5,Hàng đẹp và mềm mại,2,-1,-1,-1,hàng đẹp và mềm_mại
tiki,99958075,5,"giao hàng nhanh , chất lượng cũng được",0,-1,2,-1,"giao hàng hàng nhanh , chất_lượng cũng được"
tiki,99958075,5,Sản phẩm tốt,2,-1,-1,-1,sản_phẩm tốt
tiki,99958075,5,"nhẹ, mát, ống quàn vừa. sử dụng thời gian xem sao",-1,2,-1,-1,"nhẹ , mát , ống quàn vừa . sử_dụng thời_gian xem sao"
tiki,99958075,5,"Sản phẩm rất tốt, dầy dặn, thoáng mát, đi vừa vặn.",2,-1,-1,-1,"sản_phẩm rất tốt , dầy_dặn , thoáng mát , đi vừa_vặn ."
tiki,99958075,5,"quần mặc vừa đẹp, chất tốt thoải mái không quá bó.",2,-1,-1,-1,"quần mặc vừa đẹp , chất tốt thoải_mái không quá bó ."
tiki,99958075,4,"Quần mặc ok, có điều giặt ra màu nhiều quá",2,-1,-1,-1,"quần mặc tốt , có điều giặt ra màu nhiều quá"
tiki,99958075,5,"Đáng giá tiền nhé mn, mặc thoải mái 😗",-1,1,-1,-1,"đáng_giá tiền nhé mn , mặc thoải_mái"
tiki,99958075,4,"SP đóng gói tốt, giao hàng nhanh, chất lượng OK nhưng túi quần hơi nông",2,-1,2,-1,"sản_phẩm đóng_gói tốt , giao hàng hàng nhanh , chất_lượng tốt nhưng túi quần hơi nông"
tiki,99958075,4,Giao rất chậm,1,-1,0,-1,giao hàng rất chậm
tiki,99958075,5,Vải mát và nhẹ. Chất oke. Phù hợp với giá tiền,2,1,-1,-1,vải mát và nhẹ . chất tốt . phù_hợp với giá tiền
tiki,99958075,4,Được,-1,-1,-1,-1,được
tiki,99958075,5,Giao hàng nhanh. Khá bất ngờ Sản phẩm đúng như quảng cáo,1,-1,2,-1,giao hàng hàng nhanh . khá bất_ngờ sản_phẩm đúng như quảng_cáo
tiki,99958075,5,chất lượng ổn so với giá,2,1,-1,-1,chất_lượng ổn so với giá
tiki,99958075,4,Quần đẹp nhưng hơi mỏng,2,-1,-1,-1,quần đẹp nhưng hơi mỏng
tiki,99958075,5,"Thoáng mát,ok",2,-1,-1,-1,"thoáng mát , tốt"
tiki,99958075,5,"Thoáng, mát",-1,-1,-1,-1,"thoáng , mát"
tiki,99958075,4,Quần vừa,-1,-1,-1,-1,quần vừa
tiki,99958075,5,Ok ban vua vai mat,2,-1,-1,-1,tốt ban vua vai mat
tiki,99958075,5,"sản phẩm đẹp, chất liệu tốt, mặc thoáng mát, thoải mái.",2,-1,-1,-1,"sản_phẩm đẹp , chất_liệu tốt , mặc thoáng mát , thoải_mái ."
tiki,99958075,4,Chất tạm ổn,2,-1,-1,-1,chất tạm ổn
tiki,99958075,5,Cũng được. Chất lượng tương đương giá,0,1,-1,-1,cũng được . chất_lượng tương_đương giá
tiki,99958075,5,Quần đẹp co giãn tốt dễ sử dụng,2,-1,-1,-1,quần đẹp co_giãn tốt dễ sử_dụng
tiki,99958075,5,"Đẹp, co dãn tốt",2,-1,-1,-1,"đẹp , co_dãn tốt"
tiki,99958075,4,Sau khi nhận hàng thì đã lên kg rồi,1,-1,-1,-1,sau khi nhận hàng thì đã lên kg rồi
tiki,99958075,5,"quân đẹp, mặc mát",2,-1,-1,-1,"quân đẹp , mặc mát"
tiki,99958075,5,sản phẩm ok,2,-1,-1,-1,sản_phẩm tốt
tiki,99958075,5,Sản  phẩm chất lượng gia hợp ly,2,-1,-1,-1,sản_phẩm_chất_lượng gia hợp ly
tiki,99958075,5,"chất lượng tốt, hài lòng so với giá tiền.",-1,-1,-1,-1,"châ tôi lươ ng tô tôi , ha i lo ng so vơ i gia tiê n ."
tiki,99958075,5,Giao hàng nhanh và đồ chồng mình mặc rất mát!,0,-1,2,-1,giao hàng hàng nhanh và đồ chồng mình mặc rất mát !
tiki,99958075,5,chất lượng tốt với giá tiền,2,1,-1,-1,chất_lượng tốt với giá tiền
tiki,99958075,5,Quần mặc mát thoáng,-1,-1,-1,-1,quần mặc mát thoáng
tiki,99958075,4,Sp ok tor,2,-1,-1,-1,sản_phẩm tốt tor
tiki,99958075,5,"Thoáng mát, đóng gọi đẹp",2,-1,-1,-1,"thoáng mát , đóng gọi đẹp"
tiki,99958075,5,"Mặc thoáng, giao nhanh.",1,-1,2,-1,"mặc thoáng , giao hàng nhanh ."
tiki,99958075,5,chất lượng tốt so vs giá tiền,2,1,-1,-1,chất_lượng tốt so với giá tiền
tiki,99958075,5,"Vải dày dặn, đang quần đẹp nha mọi người",2,-1,-1,-1,"vải dày_dặn , đang quần đẹp nha mọi người"
tiki,99958075,5,good,-1,-1,-1,-1,good
tiki,99958075,4,"ok,rất ổn",2,-1,-1,-1,"tốt , rất ổn"
tiki,99958075,5,Good,-1,-1,-1,-1,good
tiki,99958075,5,a,-1,-1,-1,-1,a
tiki,99958075,5,"Chất vải mặc thoải mái, mát",-1,-1,-1,-1,"chất vải mặc thoải_mái , mát"
tiki,99958075,5,"Quần trong hộp mới keng, đẹp, vừa vặn",2,-1,-1,-1,"quần trong hộp mới keng , đẹp , vừa_vặn"
tiki,99958075,5,vải mềm thoáng. giặt là hết nhăn,-1,-1,-1,-1,vải mềm thoáng . giặt là hết nhăn
tiki,99958075,5,Giao nhanh- chất lượng tuyệt vời 5*,1,-1,2,-1,giao hàng nhanh châ tôi lươ ng tuyê tôi vơ i 5
tiki,99958075,5,mặc rất ok,2,-1,-1,-1,mặc rất tốt
tiki,99958075,5,Sp tốt,2,-1,-1,-1,sản_phẩm tốt
tiki,99958075,5,vải tốt,-1,-1,-1,-1,va i tô tôi
tiki,99958075,5,Chất lượng phải nói là cực tốt,2,-1,-1,-1,chất_lượng phải nói là cực tốt
tiki,99958075,5,10,-1,-1,-1,-1,10
tiki,99958075,4,mặc thấy ok,2,-1,-1,-1,mặc thấy tốt
tiki,99958075,4,bình thường,-1,-1,-1,-1,bình_thường
tiki,99958075,5,tệ,0,-1,-1,-1,tệ
tiki,99958075,5,"hài lòng, chất lượng tốt good!",-1,-1,-1,-1,"ha i lo ng , châ tôi lươ ng tô tôi good !"
tiki,99958075,5,y. trên,-1,-1,-1,-1,y . trên
tiki,99958075,4,quần ok,2,-1,-1,-1,quần tốt
tiki,99958075,5,Dùng tạm ổn,2,-1,-1,-1,dùng tạm ổn
tiki,99958075,4,Bt,-1,-1,-1,-1,bt
tiki,99958075,5,"Thoải mái, thoáng mát",-1,-1,-1,-1,"thoải_mái , thoáng mát"
tiki,99958075,5,quần mềm và mát,-1,-1,-1,-1,quần mềm và mát
tiki,99958075,5,hang tot,-1,-1,-1,-1,hang_tot
tiki,99958075,5,Quá ưng luôn,2,-1,-1,-1,quá ưng luôn
tiki,99958075,5,quần tốt,2,-1,-1,-1,quần tốt
tiki,99958075,4,Tạm,-1,-1,-1,-1,tạm
tiki,99958075,5,vải ok,2,-1,-1,-1,vải tốt
tiki,99958075,5,OK tốt,2,-1,-1,-1,tốt tốt
tiki,42899542,5,"3XL cho nguoi cao 1.8m nặng 90kg tập gym nhưng áo rất ôm, tuy thun dày co giãn 4 chiều  Nói chung là ổn và đẹp, nếu có mua nên nâng lên 1size so se tuyet hơn",2,0,-1,-1,"3xl cho nguoi cao 1.8 m nặng 90kg tập gym nhưng áo rất ôm , tuy thun dày co_giãn 4 chiều nói_chung là ổn và đẹp , nếu có mua nên nâng lên 1size so se tuyet hơn"
tiki,42899542,5,"Rất đáng nên mua nhé  Giao siêu nhanh, hộp tiki nhìn rất sang trọng,  bên trong còn có hộp nhỏ của shop luôn, nhìn chuyên nghiệp xứng đáng giá tiền. Chất 95% cotton sờ mát, mặc rất thoải mái dễ chịu.  Trước có mua của shop 3 chiếc quần rồi, lần này lần 2 cực kì hài lòng.",2,-1,2,-1,"râ tôi đa ng nên mua nhe giao hàng siêu nhanh , hô p tiki nhi n râ tôi sang tro ng , bên trong co n co hô p nho cu a cửa_hàng luôn , nhi n chuyên nghiê p xư ng đa ng gia tiê n . châ tôi 95 cotton sơ ma tôi , mă c râ tôi thoa i ma_i dê chi u . trươ c co mua cu a cửa_hàng 3 chiê c quâ n rô i , lâ n na y lâ n 2 cư c ki ha i lo ng ."
tiki,42899542,5,"Sản phẩm đáng tiền, như kì vọng. Shop cũng rất đầu tư cho nghiệm khách hàng, mình có đặt 1 chiếc áo cũng được đóng gói hộp đẹp, cưng.  Chất liệu cotton mát, mặc co giãn tốt, thấm hút mồ hôi khá tốt.  Chỉ thừa ít nhưng cũng có. Với mức giá này hoàn toàn chấp nhận được, giặt 1 thời gian rồi cảm nhận thêm về sản phẩm sau",2,-1,-1,-1,"sa n phâ mình đa ng tiê n , như ki vo ng . cửa_hàng cu ng râ tôi đâ u_tư cho nghiê mình kha ch ha ng , mi nh co đă tôi 1 chiê c a o cu ng đươ c đo ng go i hô p đe_p , cưng . châ tôi liê u cotton ma tôi , mă c co gia n tô tôi , thâ mình hu tôi mô hôi kha tô tôi . chi thư a i tôi nhưng cu ng co . vơ i mư c gia na y hoa n toa n châ p nhâ n đươ c , giă tôi 1 thơ i gian rô i ca mình nhâ n thêm vê sa n phâ mình sau"
tiki,42899542,5,chất liệu vải hơi nhiều nilon hay sao ấy nma độ co giãn tốt nha 😜😜,2,-1,-1,-1,chất_liệu vải hơi nhiều nilon hay sao ấy nma độ co_giãn tốt nha
tiki,42899542,5,"5* Đặt 1 chiếc thôi cũng được 1 hộp đẹp, Brand khá ấn tượng trong việc đầu tư hính ảnh, tải nghiệm khách hàng.  Giao hàng thì quá nhanh quá nguy hiểm .. Sẽ trải nghiệm thêm vài sản phẩm khác của brand này.",0,-1,2,-1,"5 đă tôi 1 chiê c thôi cu ng đươ c 1 hô p đe_p , brand kha â n tươ ng trong viê c đâ u_tư hi_nh a nh , ta i nghiê mình kha ch ha ng . giao hàng ha ng thi qua nhanh qua nguy hiê mình . . se tra i nghiê mình thêm va i sa n phâ mình kha c cu a brand na y ."
tiki,42899542,5,"Tiki giao hàng nhanh. Sản phẩm ""Áo ba lỗ nam"" OK, chất vải được, như giới thiệu: Chất liệu Cotton tự nhiên Thấm hút mồ hôi, thoát ẩm, thoáng khí. Kiểu dáng slimfit co giãn 4 chiều, nam tính, khỏe khoắn. Tự hào sản xuất tại Việt Nam, Thương Hiệu Việ",0,-1,2,-1,"tiki giao hàng hàng nhanh . sản_phẩm áo ba_lỗ nam tốt , chất vải được , như giới_thiệu chất_liệu cotton tự_nhiên thấm hút mồ_hôi , thoát ẩm , thoáng_khí . kiểu_dáng slimfit co_giãn 4 chiều , nam_tính , khỏe_khoắn . tự_hào sản_xuất tại việt_nam , thương_hiệu việ"
tiki,42899542,5,"Áo cotton mềm, mặc đi tập thể thao chạy bộ hợp lí. khá thoải mái. Giá tiền so với chất lượng thấy xứng đáng. Giao hàng có trễ xíu nhưng nhân viên khá nhiệt tình nên tạm thời bỏ qua. Sẽ order thêm...",2,-1,1,1,"a o cotton mê mình , mă c đi tâ p thê thao cha y bô hơ p_li . kha thoa i ma i . gia tiê n so vơ i châ tôi lươ ng thâ y xư ng đa ng . giao hàng ha ng co trê xi u nhưng nhân_viên kha nhiê tôi ti nh nên ta mình thơ i bo qua . se order thêm ..."
tiki,42899542,4,"Giao đúng màu , size, chất lượng vải ổn",2,-1,1,-1,"giao hàng đúng màu , size , chất_lượng vải ổn"
tiki,42899542,5,"rất hài lòng vì dịch vụ của shop,",2,-1,-1,-1,"rất hài_lòng vì dịch_vụ của cửa_hàng ,"
tiki,42899542,5,"Áo rất đẹp, chất lượng tốt, có logo thương hiệu uy tín, mình đánh giá rất cao từ đường may chỉ đến logo bao bì, cẩn thận chuyên nghiệp. mua rất xứng đáng, ủng hộ shop.",2,0,2,2,"áo rất đẹp , chất_lượng tốt , có logo thương_hiệu uy_tín , mình đánh_giá rất cao từ_đường may chỉ đến logo bao_bì , cẩn_thận chuyên_nghiệp . mua rất xứng_đáng , ủng_hộ cửa_hàng ."
tiki,42899542,5,"vải đẹp chất lượng. Xem size theo hình này nha các bạn (càng nặng thì càng qua phải, càng cao thì càng lên trên)",2,0,-1,-1,"vải đẹp chất_lượng . xem size theo hình này nha các bạn càng nặng thì càng qua phải , càng cao thì càng lên trên"
tiki,42899542,5,"Giao nhanh, hộp đẹp, cực kì sang trọng. Shop hõ trợ tư vấn nhiệt tình thấy sự chuyên nghiệp tận tâm vì khách, 1 sự lựa chọn không tồi đối với khách hàng muốn hàng chất lượng.",2,-1,2,-1,"giao hàng nhanh , hô p đe_p , cư c ki sang tro ng . cửa_hàng ho trơ tư vâ n nhiê tôi ti nh thâ y sư chuyên nghiê p tâ n tâm vi kha ch , 1 sư lư a cho n không tô i đô i vơ i kha ch ha ng muô n ha ng châ tôi lươ ng ."
tiki,42899542,5,"Đóng gói đẹp, áo thun co giãn tốt, áo mềm, mịn...",2,-1,1,-1,"đóng_gói đẹp , áo thun co_giãn tốt , áo mềm , mịn ..."
tiki,42899542,4,Lần 1 mình mua sz L theo hướng dẫn cách chọn size của người bán thì cảm giác áo hơi ngắn chút nên lần sau mua tăng một size thì mặc vừa hơn.,1,1,-1,-1,lần 1 mình mua sz l theo hướng_dẫn cách chọn size của người bán thì cảm_giác áo hơi ngắn chút nên lần sau mua tăng một size thì mặc vừa hơn .
tiki,42899542,5,"Sản phẩm tốt, ôm sát người, mặc lót áo đồng phục hài lòng.",2,-1,-1,-1,"sản_phẩm tốt , ôm sát người , mặc lót áo đồng_phục hài_lòng ."
tiki,42899542,5,"Chất rất thích, đóng gói rất chuyên nghiệp",-1,-1,1,-1,"chất rất thích , đóng_gói rất chuyên_nghiệp"
tiki,42899542,5,Ngon,2,-1,-1,-1,ngon
tiki,42899542,4,"Hộp đựng đẹp, trông áo xịn. 95% cotton, 5% spandex nên sờ áo cảm tưởng hơi sột xoạt chứ ko mềm mại như cotton 100%",2,-1,-1,-1,"hộp đựng đẹp , trông áo xịn . 95 cotton , 5 spandex nên sờ áo cảm_tưởng hơi sột xoạt chứ không mềm_mại như cotton 100"
tiki,42899542,5,"Chất vải rất đẹp, form ôm sát, ai hơi mỡ như mình thì nên lên 1 size. Giao hàng cực kỳ nhanh",2,-1,2,-1,"chất vải rất đẹp , form ôm sát , ai hơi mỡ như mình thì nên lên 1 size . giao hàng hàng cực_kỳ nhanh"
tiki,42899542,5,sản phẩm khá OK chất liệu vải dày dặn,2,-1,-1,-1,sản_phẩm khá tốt chất_liệu vải dày_dặn
tiki,42899542,5,Áo mềm mại. Đường may ngay ngắn. Giao hàng nhanh.,1,-1,2,-1,áo mềm_mại . đường may ngay_ngắn . giao hàng hàng nhanh .
tiki,42899542,4,"Chất vải khá tốt, chỉ là mua size hơi nhỏ.",2,-1,-1,-1,"chất vải khá tốt , chỉ là mua size hơi nhỏ ."
tiki,42899542,5,"Giao nhanh, đóng gói cẩn thận, để về chồng mình mặc vừa k thì đánh giá tiếp nhé",0,1,2,-1,"giao hàng nhanh , đóng_gói cẩn_thận , để về chồng mình mặc vừa không thì đánh_giá tiếp nhé"
tiki,42899542,4,"Giao hàng nhanh, đóng gói chắc chắn, sản phẩm chất lượng ok ................",2,-1,2,-1,"giao hàng hàng nhanh , đóng_gói chắc_chắn , sản_phẩm_chất_lượng tốt ... ... ... ... ... ."
